url,http_code,final_url,final_ip,size,status
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8,200,http://39.134.18.169:80/wh7f454c46tw1053729408_1726825871/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.28_80&hms_devid=8149&online=1790328106&vqe=3,39.134.18.169,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225746/index.m3u8,200,http://39.134.19.65:80/wh7f454c46tw1053728628_-1814495836/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225746/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=6364&online=1790328106&vqe=3,39.134.19.65,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8,200,http://39.134.18.168:80/wh7f454c46tw1053736775_1728943004/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.130_80&hms_devid=8151&online=1790328106&vqe=3,39.134.18.168,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8,200,http://39.134.18.130:80/wh7f454c46tw1053761597_-543882033/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7965&online=1790328106&vqe=3,39.134.18.130,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8,200,http://39.134.18.169:80/wh7f454c46tw1053761269_1653240238/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.79_80&hms_devid=8149&online=1790328106&vqe=3,39.134.18.169,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225788/index.m3u8,200,http://39.134.19.133:80/wh7f454c46tw1053760910_-1927852070/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225788/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7064&online=1790328106&vqe=3,39.134.19.133,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8,200,http://39.134.18.133:80/wh7f454c46tw1053765621_200593223/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.17_80&hms_devid=7967&online=1790328106&vqe=3,39.134.18.133,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8,200,http://39.134.18.178:80/wh7f454c46tw1053765544_1816225967/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8366&online=1790328106&vqe=3,39.134.18.178,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8,200,http://39.134.18.178:80/wh7f454c46tw1053768543_-78502698/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8366&online=1790328106&vqe=3,39.134.18.178,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225787/index.m3u8,200,http://39.134.19.15:80/wh7f454c46tw1053788394_234257106/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225787/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=6144&online=1790328106&vqe=3,39.134.19.15,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8,200,http://39.134.18.178:80/wh7f454c46tw1053787163_-375396851/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.79_80&hms_devid=8366&online=1790328106&vqe=3,39.134.18.178,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8,200,http://39.134.18.131:80/wh7f454c46tw1053787090_-1743451495/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7966&online=1790328106&vqe=3,39.134.18.131,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8,200,http://39.134.18.169:80/wh7f454c46tw1053788000_1727759427/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.133_80&hms_devid=8149&online=1790328106&vqe=3,39.134.18.169,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225772/index.m3u8,200,http://39.134.19.37:80/wh7f454c46tw1053787703_-1714868213/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225772/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.56_80&hms_devid=6584&online=1790328106&vqe=3,39.134.19.37,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8,200,http://39.134.18.176:80/wh7f454c46tw1053802511_2010701804/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.79_80&hms_devid=8365&online=1790328106&vqe=3,39.134.18.176,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8,200,http://39.134.18.133:80/wh7f454c46tw1053802797_1326771825/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7967&online=1790328106&vqe=3,39.134.18.133,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226032/index.m3u8,200,http://39.134.18.178:80/wh7f454c46tw1053803208_-2043869668/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226032/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8366&online=1790328106&vqe=3,39.134.18.178,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226356/index.m3u8,404,http://39.134.18.120:80/wh7f454c46tw1053832330_1630727454/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226356/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8054&prioritypopid=14&online=1790328106&vqe=3,39.134.18.120,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226388/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053832190_-1671100318/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226388/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226458/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053831562_130577635/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226458/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226893/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053832582_239067204/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226893/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8,200,http://39.134.18.166:80/wh7f454c46tw1053830664_-660007569/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.130_80&hms_devid=8152&online=1790328106&vqe=3,39.134.18.166,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8,200,http://39.134.19.148:80/wh7f454c46tw1053844727_-255841653/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.140_80&hms_devid=6864&online=1790328106&vqe=3,39.134.19.148,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053853486_266125922/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8,200,http://39.134.19.26:80/wh7f454c46tw1053855035_-1021505695/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.131_80&hms_devid=6384&online=1790328106&vqe=3,39.134.19.26,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8,200,http://39.134.18.134:80/wh7f454c46tw1053855129_680826049/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.120_80&hms_devid=7967&online=1790328106&vqe=3,39.134.18.134,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8,200,http://39.134.18.130:80/wh7f454c46tw1053855922_1486428326/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.140_80&hms_devid=7965&online=1790328106&vqe=3,39.134.18.130,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053856530_324533463/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226347/index.m3u8,404,http://39.134.18.72:80/wh7f454c46tw1053869635_990046431/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226347/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8345&prioritypopid=14&online=1790328106&vqe=3,39.134.18.72,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226348/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053871220_513314731/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226348/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8,404,http://39.134.18.117:80/wh7f454c46tw1053870257_-1076260186/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8052&prioritypopid=14&online=1790328106&vqe=3,39.134.18.117,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8,404,http://39.134.18.117:80/wh7f454c46tw1053890790_1192990830/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8052&prioritypopid=14&online=1790328106&vqe=3,39.134.18.117,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226247/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053891724_1349501156/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226247/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8,404,http://39.134.18.120:80/wh7f454c46tw1053890301_-631941577/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8054&prioritypopid=14&online=1790328106&vqe=3,39.134.18.120,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226243/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053890689_-722185340/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226243/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8,404,http://39.134.18.117:80/wh7f454c46tw1053892272_-930083189/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8052&prioritypopid=14&online=1790328106&vqe=3,39.134.18.117,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053903728_1544010031/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053908739_-397853238/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8,200,http://39.134.19.35:80/wh7f454c46tw1053909107_-1276991531/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.131_80&hms_devid=6624&online=1790328106&vqe=3,39.134.19.35,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8,200,http://39.134.18.178:80/wh7f454c46tw1053916677_-1598974082/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.130_80&hms_devid=8366&online=1790328106&vqe=3,39.134.18.178,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226350/index.m3u8,404,http://39.134.18.115:80/wh7f454c46tw1053917128_924208154/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226350/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8050&prioritypopid=14&online=1790328106&vqe=3,39.134.18.115,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8,200,http://39.134.18.130:80/wh7f454c46tw1053918757_-2052415087/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7965&online=1790328106&vqe=3,39.134.18.130,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225835/index.m3u8,404,http://39.134.18.72:80/wh7f454c46tw1053920446_1090779149/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225835/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8345&prioritypopid=14&online=1790328106&vqe=3,39.134.18.72,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225837/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053928195_1144762787/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225837/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225846/index.m3u8,404,http://39.134.18.115:80/wh7f454c46tw1053927642_-797083661/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225846/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8050&prioritypopid=14&online=1790328106&vqe=3,39.134.18.115,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053948649_-1548507463/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225834/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053951559_-2131336221/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225834/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225836/index.m3u8,404,http://39.134.18.72:80/wh7f454c46tw1053951172_-1799300182/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225836/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8345&prioritypopid=14&online=1790328106&vqe=3,39.134.18.72,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225839/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053955039_-576493459/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225839/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225845/index.m3u8,404,http://39.134.18.115:80/wh7f454c46tw1053951299_-614377954/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225845/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8050&prioritypopid=14&online=1790328106&vqe=3,39.134.18.115,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225848/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053957700_216756181/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225848/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225849/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053956754_435257999/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225849/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225847/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1053972226_453916905/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225847/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8,200,http://39.134.19.79:80/wh7f454c46tw1053981174_1265300292/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.67_80&hms_devid=6504&online=1790328106&vqe=3,39.134.19.79,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/index.m3u8,200,http://39.134.19.35:80/wh7f454c46tw1053989131_562963923/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.176_80&hms_devid=6624&online=1790328106&vqe=3,39.134.19.35,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8,404,http://39.134.18.117:80/wh7f454c46tw1053989577_1516269857/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8052&prioritypopid=14&online=1790328106&vqe=3,39.134.18.117,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226357/index.m3u8,200,http://39.134.18.130:80/wh7f454c46tw1053989734_857183685/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226357/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7965&online=1790328106&vqe=3,39.134.18.130,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8,200,http://39.134.18.166:80/wh7f454c46tw1053989296_-1159831577/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.178_80&hms_devid=8152&online=1790328106&vqe=3,39.134.18.166,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226359/index.m3u8,200,http://39.134.19.79:80/wh7f454c46tw1053991103_-1238391337/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226359/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.130_80&hms_devid=6504&online=1790328106&vqe=3,39.134.19.79,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8,200,http://39.134.18.133:80/wh7f454c46tw1054011841_-1263485499/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7967&online=1790328106&vqe=3,39.134.18.133,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226366/index.m3u8,200,http://39.134.18.166:80/wh7f454c46tw1054012045_1384457049/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226366/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.70_80&hms_devid=8152&online=1790328106&vqe=3,39.134.18.166,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226367/index.m3u8,200,http://39.134.19.56:80/wh7f454c46tw1054013173_-634615978/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226367/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.115_80&hms_devid=6184&online=1790328106&vqe=3,39.134.19.56,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/index.m3u8,404,http://39.134.18.72:80/wh7f454c46tw1054022567_1448682894/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8345&prioritypopid=14&online=1790328106&vqe=3,39.134.18.72,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8,200,http://39.134.19.35:80/wh7f454c46tw1054022416_-441709460/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.19.27_80&hms_devid=6624&online=1790328106&vqe=3,39.134.19.35,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226370/index.m3u8,200,http://39.134.18.178:80/wh7f454c46tw1054023221_-1537101001/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226370/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.113_80&hms_devid=8366&online=1790328106&vqe=3,39.134.18.178,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8,200,http://39.134.19.67:80/wh7f454c46tw1054021837_-791901222/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=6424&online=1790328106&vqe=3,39.134.19.67,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226952/index.m3u8,200,http://39.134.18.68:80/wh7f454c46tw1054024095_-14544609/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226952/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7855&prioritypopid=14&online=1790328106&vqe=3,39.134.18.68,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226955/index.m3u8,200,http://39.134.18.68:80/wh7f454c46tw1054039247_1415250420/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226955/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=7855&prioritypopid=14&online=1790328106&vqe=3,39.134.18.68,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8,200,http://39.134.18.72:80/wh7f454c46tw1054040196_1733621253/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8345&prioritypopid=14&online=1790328106&vqe=3,39.134.18.72,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226375/index.m3u8,200,http://111.20.45.164:80/wh7f454c46tw1054052445_-197723868/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226375/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.68_80&hms_devid=403&prioritypopid=14&online=1790328106&vqe=3,111.20.45.164,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226387/index.m3u8,404,http://39.134.18.118:80/wh7f454c46tw1054052221_976189536/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226387/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8052&prioritypopid=14&online=1790328106&vqe=3,39.134.18.118,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226374/index.m3u8,200,http://111.20.45.169:80/wh7f454c46tw1054053101_-974428086/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226374/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.68_80&hms_devid=523&prioritypopid=14&online=1790328106&vqe=3,111.20.45.169,401,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226386/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1054053656_-2013387533/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226386/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1054078582_584187850/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226377/index.m3u8,200,http://39.134.19.134:80/wh7f454c46tw1054078694_689885165/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226377/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.120_80&hms_devid=7184&online=1790328106&vqe=3,39.134.19.134,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226376/index.m3u8,200,http://39.134.18.161:80/wh7f454c46tw1054080002_1777947711/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226376/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.113_80&hms_devid=8150&online=1790328106&vqe=3,39.134.18.161,402,reachable
